6,700,80.500000,10000.000000,1,0,920,1,20,0
6,700,80.500000,0.000000,1,0,723,0,20,1
6,700,80.500000,42.000000,1,0,735,0,20,2
6,350,80.500000,10000.000000,1,0,593,0,20,3
6,700,21.000000,42.000000,1,0,980,0,20,4
6,700,21.000000,0.000000,1,0,889,0,20,5
6,350,80.500000,0.000000,1,0,607,0,20,6
6,350,80.500000,42.000000,1,0,618,0,20,7
6,700,21.000000,10000.000000,1,0,1095,0,20,8
6,350,21.000000,42.000000,1,0,1006,1,20,9
6,350,21.000000,0.000000,1,0,992,0,20,10
6,350,21.000000,10000.000000,1,0,881,1,20,11
6,700,21.000000,10000.000000,1,0,901,0,21,0
6,350,80.500000,0.000000,1,0,782,0,21,1
6,350,80.500000,10000.000000,1,0,693,0,21,2
6,350,80.500000,42.000000,1,0,717,0,21,3
6,350,21.000000,42.000000,1,0,1084,0,21,4
6,350,21.000000,0.000000,1,0,909,0,21,5
6,700,80.500000,0.000000,1,0,782,0,21,6
6,700,80.500000,42.000000,1,0,762,0,21,7
6,700,80.500000,10000.000000,1,0,923,0,21,8
6,700,21.000000,0.000000,1,0,940,0,21,9
6,700,21.000000,42.000000,1,0,1014,0,21,10
6,350,21.000000,10000.000000,1,0,929,0,21,11
6,700,21.000000,0.000000,1,0,979,0,22,0
6,700,21.000000,42.000000,1,0,1195,0,22,1
6,350,80.500000,10000.000000,1,0,717,0,22,2
6,350,21.000000,0.000000,1,0,937,0,22,3
6,350,21.000000,42.000000,1,0,880,0,22,4
6,700,80.500000,0.000000,1,0,767,0,22,5
6,350,80.500000,0.000000,1,0,690,0,22,6
6,700,21.000000,10000.000000,1,0,1242,0,22,7
6,700,80.500000,42.000000,1,0,786,0,22,8
6,350,80.500000,42.000000,1,0,690,0,22,9
6,350,21.000000,10000.000000,1,0,822,0,22,10
6,700,80.500000,10000.000000,1,0,753,0,22,11
6,350,21.000000,10000.000000,1,0,1020,0,23,0
6,350,80.500000,42.000000,1,0,660,0,23,1
6,700,80.500000,10000.000000,1,0,745,0,23,2
6,700,21.000000,42.000000,1,0,1063,0,23,3
6,350,80.500000,10000.000000,1,0,626,0,23,4
6,350,21.000000,0.000000,1,0,893,0,23,5
6,350,21.000000,42.000000,1,0,983,0,23,6
6,350,80.500000,0.000000,1,0,707,0,23,7
6,700,21.000000,0.000000,1,0,1167,0,23,8
6,700,80.500000,42.000000,1,0,759,0,23,9
6,700,80.500000,0.000000,1,0,843,0,23,10
6,700,21.000000,10000.000000,1,0,1281,0,23,11
6,700,80.500000,10000.000000,1,0,792,0,24,0
6,350,21.000000,0.000000,1,0,837,0,24,1
6,350,80.500000,0.000000,1,0,740,0,24,2
6,350,21.000000,10000.000000,1,0,945,0,24,3
6,700,21.000000,0.000000,1,0,1207,0,24,4
6,350,80.500000,10000.000000,1,0,654,0,24,5
6,700,80.500000,0.000000,1,0,701,0,24,6
6,350,21.000000,42.000000,1,0,1001,0,24,7
6,700,21.000000,10000.000000,1,0,1320,0,24,8
6,700,80.500000,42.000000,1,0,746,0,24,9
6,700,21.000000,42.000000,1,0,1101,0,24,10
6,350,80.500000,42.000000,1,0,629,0,24,11
6,350,80.500000,10000.000000,1,0,649,0,25,0
6,350,80.500000,42.000000,1,0,685,0,25,1
6,700,21.000000,42.000000,1,0,1237,0,25,2
6,700,80.500000,0.000000,1,0,726,0,25,3
6,350,21.000000,42.000000,1,0,792,0,25,4
6,700,21.000000,10000.000000,1,0,1145,0,25,5
6,700,80.500000,42.000000,1,0,787,0,25,6
6,700,80.500000,10000.000000,1,0,854,0,25,7
6,350,21.000000,10000.000000,1,0,828,0,25,8
6,350,21.000000,0.000000,1,0,1017,0,25,9
